28,079,004,01,38,02,2022,05,17,2,V,2,V,2,V,2,V,2,V,2,V,2,V,3,V,3,V,3,V,3,N,2,V,2,V,2,V,2,V,2,V,2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,07,08,02,2022,05,17,10,V,4,V,1,V,1,V,2,V,3,V,6,V,8,V,18,V,19,V,14,N,8,V,13,V,4,V,3,V,4,V,4,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,08,08,02,2022,05,17,19,V,15,V,8,V,9,V,15,V,23,V,32,V,36,V,36,V,42,V,32,N,15,V,16,V,11,V,11,V,11,V,12,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,09,47,02,2022,05,17,6,V,2,V,5,V,8,V,12,V,14,V,14,V,12,V,14,V,17,V,28,V,18,V,5,V,1,V,6,V,6,V,10,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,10,47,02,2022,05,17,12,V,7,V,10,V,12,V,17,V,20,V,20,V,21,V,26,V,30,V,41,V,30,V,15,V,6,V,12,V,10,V,15,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,12,08,02,2022,05,17,34,V,21,V,9,V,11,V,18,V,28,V,41,V,48,V,63,V,72,V,53,N,27,V,35,V,16,V,16,V,16,V,18,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,20,59,02,2022,05,17,0.8,V,0.6,V,0.5,V,0.4,V,0.5,V,0.7,V,1.1,V,1.3,V,2.5,V,2.9,V,2.2,V,1.6,V,1.1,V,0.9,V,0.8,V,0.8,V,0.8,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,30,59,02,2022,05,17,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.3,V,0.6,V,0.7,V,0.6,V,0.5,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,038,35,59,02,2022,05,17,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.6,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,039,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,3,V,32,V,23,V,15,V,7,V,5,V,4,V,3,V,3,V,3,V,2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,039,08,08,02,2022,05,17,16,V,13,V,8,V,15,V,18,V,19,V,28,V,42,V,41,V,32,V,22,V,12,V,11,V,10,V,11,V,10,V,8,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,039,12,08,02,2022,05,17,17,V,15,V,9,V,16,V,20,V,21,V,33,V,91,V,76,V,55,V,34,V,19,V,16,V,15,V,16,V,15,V,12,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,039,14,06,02,2022,05,17,60,V,60,V,62,V,45,V,34,V,23,V,16,V,6,V,22,V,38,V,49,V,60,V,63,V,78,V,80,V,81,V,79,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,040,07,08,02,2022,05,17,1,V,1,V,3,V,1,V,3,V,11,V,5,V,32,V,30,V,54,V,31,V,20,V,15,V,8,V,7,V,4,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,040,08,08,02,2022,05,17,20,V,21,V,19,V,15,V,49,V,59,V,52,V,61,V,53,V,66,V,55,V,28,V,23,V,16,V,17,V,13,V,17,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,040,10,47,02,2022,05,17,10,V,13,V,13,V,14,V,13,V,19,V,23,V,21,V,26,V,31,V,35,V,29,V,19,V,19,V,20,V,6,V,13,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,040,12,08,02,2022,05,17,22,V,23,V,23,V,17,V,53,V,77,V,60,V,110,V,98,V,150,V,103,V,59,V,46,V,28,V,28,V,19,V,26,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,047,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,3,V,1,V,4,V,24,V,37,V,30,V,30,V,2,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,047,08,08,02,2022,05,17,11,V,17,V,11,V,15,V,49,V,25,V,32,V,39,V,46,V,52,V,52,V,12,V,8,V,8,V,8,V,6,V,9,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,047,09,47,02,2022,05,17,3,V,5,V,6,V,4,V,8,V,7,V,6,V,3,V,8,V,12,V,8,V,8,V,4,V,13,V,16,V,6,V,8,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,047,10,47,02,2022,05,17,10,V,9,V,11,V,9,V,15,V,13,V,11,V,10,V,17,V,27,V,28,V,23,V,13,V,22,V,24,V,13,V,14,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,047,12,08,02,2022,05,17,13,V,18,V,12,V,17,V,54,V,26,V,37,V,76,V,103,V,98,V,97,V,15,V,9,V,9,V,9,V,8,V,10,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,048,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,1,V,5,V,11,V,32,V,13,V,4,V,3,V,3,V,3,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,048,08,08,02,2022,05,17,17,V,17,V,14,V,16,V,15,V,27,V,35,V,33,V,36,V,48,V,33,V,17,V,16,V,17,V,16,V,13,V,13,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,048,09,47,02,2022,05,17,2,V,5,V,1,V,1,V,4,V,5,V,4,V,3,V,4,V,3,V,5,V,11,V,12,V,11,V,12,V,3,V,2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,048,10,47,02,2022,05,17,5,V,9,V,6,V,5,V,8,V,9,V,9,V,9,V,11,V,11,V,15,V,20,V,21,V,19,V,16,V,3,V,5,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,048,12,08,02,2022,05,17,19,V,19,V,15,V,18,V,17,V,28,V,36,V,40,V,52,V,97,V,53,V,23,V,21,V,21,V,20,V,15,V,15,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,049,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,1,V,3,V,5,V,9,V,13,V,1,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,049,08,08,02,2022,05,17,10,V,11,V,11,V,9,V,15,V,39,V,35,V,38,V,36,V,41,V,46,V,9,V,8,V,6,V,6,V,5,V,5,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,049,12,08,02,2022,05,17,11,V,12,V,13,V,11,V,16,V,41,V,36,V,42,V,43,V,54,V,67,V,11,V,9,V,8,V,7,V,7,V,7,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,049,14,06,02,2022,05,17,46,V,41,V,41,V,43,V,32,V,10,V,10,V,7,V,14,V,25,V,27,V,60,V,68,V,77,V,83,V,84,V,82,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,050,07,08,02,2022,05,17,2,V,3,V,2,V,2,V,3,V,3,V,2,V,21,V,35,V,25,V,18,V,12,V,9,V,7,V,6,V,6,V,5,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,050,08,08,02,2022,05,17,26,V,19,V,16,V,17,V,25,V,37,V,37,V,49,V,57,V,55,V,52,V,41,V,38,V,41,V,40,V,37,V,33,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,050,09,47,02,2022,05,17,7,V,4,V,9,V,14,V,11,V,6,V,12,V,10,V,18,V,20,V,24,V,20,V,2,V,9,V,4,V,2,V,9,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,050,10,47,02,2022,05,17,8,V,3,V,5,V,16,V,13,V,5,V,14,V,13,V,28,V,33,V,31,V,25,V,7,V,24,V,15,V,2,V,9,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,050,12,08,02,2022,05,17,30,V,23,V,19,V,21,V,30,V,41,V,40,V,81,V,111,V,94,V,80,V,60,V,53,V,52,V,49,V,45,V,40,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,054,07,08,02,2022,05,17,1,V,1,V,1,V,2,V,1,V,1,V,1,V,13,V,41,V,31,V,18,V,5,V,2,V,1,V,2,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,054,08,08,02,2022,05,17,31,V,29,V,45,V,38,V,42,V,28,V,42,V,55,V,58,V,50,V,41,V,15,V,9,V,7,V,8,V,9,V,8,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,054,12,08,02,2022,05,17,33,V,30,V,47,V,40,V,44,V,29,V,43,V,74,V,121,V,98,V,69,V,22,V,12,V,9,V,10,V,11,V,10,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,054,14,06,02,2022,05,17,42,V,40,V,24,V,28,V,24,V,33,V,21,V,11,V,14,V,22,V,33,V,57,V,67,V,67,V,75,V,81,V,81,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,055,07,08,02,2022,05,17,6,V,5,V,2,V,2,V,6,V,6,V,12,V,34,V,36,V,51,V,42,N,12,V,2,V,2,V,2,V,3,V,2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,055,08,08,02,2022,05,17,43,V,61,V,41,V,24,V,47,V,43,V,50,V,55,V,53,V,61,V,62,N,29,V,10,V,10,V,10,V,10,V,9,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,055,10,47,02,2022,05,17,20,V,18,V,16,V,16,V,15,V,12,V,11,V,13,V,15,V,20,V,35,V,42,V,28,V,68,V,13,V,37,V,22,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,055,12,08,02,2022,05,17,52,V,68,V,44,V,27,V,56,V,53,V,69,V,106,V,108,V,139,V,127,N,47,V,14,V,14,V,12,V,15,V,11,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,06,48,02,2022,05,17,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,07,08,02,2022,05,17,7,V,6,V,5,V,5,V,4,V,7,V,9,V,17,V,30,V,29,V,20,V,8,V,6,V,12,V,6,V,4,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,08,08,02,2022,05,17,36,V,32,V,20,V,21,V,29,V,29,V,30,V,35,V,40,V,43,V,34,V,14,V,13,V,15,V,14,V,11,V,12,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,09,47,02,2022,05,17,9,V,6,V,7,V,2,V,6,V,8,V,7,V,8,V,6,V,12,V,10,V,11,V,4,V,7,V,2,V,3,V,3,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,10,47,02,2022,05,17,16,V,14,V,15,V,9,V,13,V,16,V,14,V,17,V,20,V,33,V,29,V,23,V,13,V,14,V,6,V,9,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,056,12,08,02,2022,05,17,47,V,42,V,27,V,28,V,36,V,39,V,43,V,60,V,86,V,87,V,65,V,26,V,22,V,33,V,23,V,17,V,21,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,057,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,1,V,4,V,18,V,18,V,9,V,3,V,3,V,2,V,1,V,1,V,2,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,057,08,08,02,2022,05,17,15,V,9,V,8,V,41,V,21,V,12,V,13,V,31,V,43,V,38,V,26,V,10,V,8,V,8,V,7,V,7,V,7,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,057,09,47,02,2022,05,17,5,V,2,V,3,V,5,V,6,V,4,V,5,V,9,V,8,V,7,V,7,V,5,V,5,V,3,V,4,V,3,V,9,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,057,10,47,02,2022,05,17,9,V,6,V,7,V,9,V,10,V,8,V,8,V,12,V,14,V,15,V,17,V,14,V,11,V,8,V,9,V,25,V,150,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,057,12,08,02,2022,05,17,16,V,10,V,9,V,43,V,23,V,13,V,15,V,37,V,70,V,66,V,40,V,14,V,12,V,12,V,9,V,9,V,10,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,058,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,4,V,17,V,16,V,6,V,9,V,1,V,1,V,4,N,1,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,058,08,08,02,2022,05,17,11,V,10,V,7,V,7,V,8,V,8,V,15,V,21,V,19,V,17,V,24,V,4,V,4,V,10,N,6,V,5,V,4,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,058,12,08,02,2022,05,17,12,V,12,V,9,V,8,V,9,V,10,V,22,V,48,V,44,V,26,V,37,V,6,V,6,V,16,N,8,V,6,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,058,14,06,02,2022,05,17,35,V,31,V,27,V,24,V,19,V,16,V,10,V,5,V,12,V,32,V,38,V,64,V,74,V,80,N,79,V,75,V,77,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,059,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,1,V,3,V,5,V,16,V,22,V,2,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,059,08,08,02,2022,05,17,11,V,12,V,16,V,24,V,13,V,10,V,17,V,25,V,20,V,31,V,42,V,13,V,7,V,6,V,5,V,4,V,4,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,059,12,08,02,2022,05,17,13,V,13,V,17,V,25,V,14,V,11,V,19,V,29,V,28,V,55,V,76,V,16,V,9,V,8,V,6,V,6,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,059,14,06,02,2022,05,17,58,V,48,V,41,V,28,V,37,V,38,V,29,V,22,V,27,V,24,V,24,V,52,V,65,V,74,V,84,V,86,V,84,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,060,07,08,02,2022,05,17,1,V,1,V,1,V,1,V,1,V,1,V,1,V,13,V,9,V,9,V,4,V,1,V,1,V,1,V,2,V,1,V,1,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,060,08,08,02,2022,05,17,15,V,13,V,12,V,15,V,38,V,24,V,27,V,44,V,37,V,35,V,27,V,13,V,12,V,11,V,11,V,11,V,12,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,060,10,47,02,2022,05,17,9,V,9,V,7,V,11,V,9,V,8,V,11,V,20,V,20,V,19,V,17,V,15,V,8,V,3,V,5,V,7,V,6,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,060,12,08,02,2022,05,17,17,V,14,V,13,V,16,V,40,V,26,V,29,V,65,V,52,V,48,V,33,V,15,V,14,V,13,V,14,V,13,V,14,V,0,N,0,N,0,N,0,N,0,N,0,N,0,N
28,079,060,14,06,02,2022,05,17,61,V,64,V,62,V,51,V,19,V,34,V,28,V,12,V,28,V,34,V,46,V,61,V,65,V,82,V,85,M,82,M,80,M,0,N,0,N,0,N,0,N,0,N,0,N,0,N
